tenure,MonthlyCharges,TotalCharges,Gender,SeniorCitizen,Partner,Dependents,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn
37,52.26451465225215,6628.579608939802,Female,0,Yes,Yes,No,No,One year,No,Credit card,0
15,104.46589218581401,5015.168687084756,Male,1,No,No,No,Fiber optic,One year,No,Electronic check,0
35,33.49253111434427,618.8747163136588,Male,0,Yes,No,Yes,DSL,One year,Yes,Credit card,0
71,26.27368356181899,915.1530709189354,Female,0,Yes,Yes,Yes,Fiber optic,One year,No,Mailed check,0
32,66.45379950800108,411.58433511062054,Male,0,Yes,Yes,No,DSL,One year,No,Mailed check,0
11,48.24195112785364,2073.19910604289,Female,0,No,Yes,No,No,Month-to-month,No,Credit card,1
10,74.3408364483854,1100.8498308741353,Male,1,Yes,No,No,Fiber optic,Two year,Yes,Mailed check,0
57,98.38048904834751,2093.7034572949274,Male,0,No,No,Yes,No,Two year,Yes,Mailed check,0
25,31.714848815274316,3091.5334007487522,Male,1,No,Yes,Yes,DSL,One year,Yes,Credit card,0
2,76.0699084554285,7544.888582455805,Female,0,No,No,Yes,DSL,Two year,No,Electronic check,0
64,68.55087603898639,4890.021709177466,Female,0,Yes,No,Yes,No,Two year,Yes,Electronic check,0
35,32.40787860131996,6682.760757321405,Male,1,No,Yes,No,No,Two year,Yes,Credit card,0
7,80.39984855289825,5688.025678685835,Female,0,Yes,No,No,DSL,One year,Yes,Bank transfer,1
18,45.364041786077166,915.9999878635746,Female,1,Yes,Yes,No,No,One year,No,Bank transfer,0
67,66.78343185440124,5892.11668367686,Female,1,Yes,Yes,No,DSL,Month-to-month,No,Mailed check,0
42,26.227232427706188,2213.839272604931,Female,1,Yes,No,Yes,No,One year,No,Bank transfer,0
39,63.958405721362304,5119.358834711746,Male,0,No,No,No,DSL,Month-to-month,No,Mailed check,0
41,48.64634680428203,2739.5584736183346,Female,0,No,Yes,Yes,DSL,One year,No,Electronic check,0
24,100.23812111853543,7981.42000537851,Female,0,Yes,Yes,Yes,Fiber optic,Two year,Yes,Credit card,0
60,23.697872699736827,2121.6679093432804,Male,0,No,Yes,No,DSL,Month-to-month,Yes,Electronic check,0
46,59.860727491832996,2246.0194177202206,Female,1,No,No,Yes,DSL,Month-to-month,No,Credit card,1
19,63.8431424131438,7446.625943899063,Female,0,No,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer,1
68,90.50060762991187,214.71163780712754,Female,0,Yes,Yes,No,Fiber optic,One year,Yes,Electronic check,0
42,75.4287575090211,5578.971501203858,Male,1,No,Yes,Yes,No,Month-to-month,No,Electronic check,0
32,84.72123371941811,5807.555250853779,Male,1,Yes,Yes,Yes,No,One year,No,Mailed check,0
39,95.7049285651756,6693.973804889807,Female,0,No,No,No,DSL,Month-to-month,No,Credit card,1
36,104.22029736581888,7795.97457751631,Female,1,Yes,No,Yes,No,One year,No,Bank transfer,0
36,49.38754967224705,7805.2545187084,Male,1,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,0
3,71.8022705363903,539.0390788955148,Male,1,Yes,No,No,DSL,Two year,Yes,Credit card,0
8,102.01080784391999,6577.921474213667,Male,1,No,No,Yes,Fiber optic,Two year,Yes,Bank transfer,1
70,116.94511309650565,5176.845890453218,Female,1,Yes,No,No,Fiber optic,Month-to-month,No,Electronic check,1
41,106.95193110437631,5185.084916566014,Female,0,No,Yes,Yes,DSL,One year,No,Credit card,0
68,55.14672626243768,1042.4891142384938,Male,0,Yes,No,Yes,DSL,One year,Yes,Mailed check,0
13,37.516651721865045,5207.793962569205,Female,0,No,No,No,DSL,One year,No,Electronic check,0
49,66.93925374065887,7860.17595835916,Female,0,Yes,Yes,No,DSL,Two year,Yes,Credit card,0
60,92.16414518360422,7296.135822063866,Female,0,No,Yes,Yes,DSL,Two year,No,Bank transfer,0
2,67.25690707532976,3523.1409345443167,Female,0,Yes,No,No,DSL,Two year,Yes,Bank transfer,0
60,66.31808633136686,336.864722769605,Female,0,Yes,No,Yes,No,One year,Yes,Mailed check,0
5,101.82304210818006,2909.826637181635,Female,1,Yes,Yes,No,No,One year,No,Electronic check,1
44,54.14037790671863,6614.2474671956315,Female,0,No,Yes,Yes,No,One year,No,Mailed check,0
27,103.97946748116456,5617.365827894955,Male,0,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
32,58.680480095172356,3684.48105895096,Male,0,Yes,Yes,Yes,DSL,Month-to-month,No,Bank transfer,0
21,50.82331056783394,457.8204536377898,Male,1,Yes,No,Yes,DSL,Month-to-month,Yes,Mailed check,1
8,63.3989911199699,3425.4737174856014,Male,0,Yes,Yes,Yes,No,Two year,No,Electronic check,0
50,94.24469586748684,3761.757068828146,Male,0,No,No,No,Fiber optic,Two year,No,Credit card,0
67,30.60020278639943,7429.730263560993,Male,1,Yes,No,No,No,One year,No,Electronic check,0
44,37.641921587201736,5135.149278792796,Male,0,Yes,No,Yes,DSL,Month-to-month,Yes,Mailed check,1
58,113.1444825663092,2505.6135807374076,Male,0,No,Yes,Yes,DSL,One year,Yes,Bank transfer,0
3,35.549162738135735,4211.090386845658,Male,1,No,Yes,No,No,Month-to-month,No,Bank transfer,1
70,74.77273179310546,545.2534670364817,Female,0,No,No,No,No,Month-to-month,Yes,Mailed check,0
2,75.93144666619378,7781.039656956199,Female,1,Yes,No,No,DSL,One year,No,Electronic check,0
44,66.96244620502448,2891.998137211055,Male,0,No,No,No,No,One year,Yes,Electronic check,0
2,82.47452485768186,3832.3372269166503,Female,0,No,No,No,DSL,Month-to-month,No,Electronic check,1
35,40.98267257976184,2853.8766823591163,Female,0,No,No,Yes,No,Month-to-month,Yes,Electronic check,1
30,73.26622677767483,5465.80862978751,Male,1,Yes,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer,0
8,55.21732552468971,5303.937087786811,Male,1,Yes,Yes,No,DSL,One year,Yes,Electronic check,0
22,84.1667259629189,5727.70268264356,Male,1,Yes,Yes,No,Fiber optic,One year,Yes,Mailed check,0
44,32.122354337314945,2158.319258762352,Female,0,No,No,No,No,One year,Yes,Mailed check,0
58,75.08774168394763,2537.6658166515745,Female,0,Yes,No,No,Fiber optic,One year,Yes,Mailed check,0
36,36.52703553833237,1017.7553266099319,Male,1,No,Yes,No,No,Month-to-month,No,Mailed check,1
69,45.86430631150364,5250.280595275671,Female,1,No,Yes,No,Fiber optic,Two year,No,Electronic check,0
31,39.87098003235832,335.66067039317863,Female,0,No,No,No,Fiber optic,One year,Yes,Bank transfer,0
47,36.28377798688171,4788.70040214825,Female,0,Yes,Yes,No,Fiber optic,Month-to-month,No,Credit card,0
55,100.5710951560667,6959.912552885741,Male,0,No,Yes,No,DSL,Month-to-month,Yes,Electronic check,1
62,46.57075676608903,7128.622207647855,Female,0,No,Yes,Yes,Fiber optic,Month-to-month,No,Credit card,0
30,110.71237818644494,3602.219403273034,Female,1,Yes,No,No,No,Month-to-month,No,Bank transfer,1
55,114.99265253451908,3684.162039316755,Female,0,No,No,No,No,Month-to-month,No,Electronic check,1
16,75.12604699370974,632.3680187699946,Female,0,No,Yes,Yes,DSL,One year,No,Credit card,0
12,32.30011226657264,5372.0464330863115,Female,0,No,No,Yes,DSL,One year,Yes,Bank transfer,0
17,55.45482433795813,6573.292693416052,Female,0,Yes,Yes,Yes,No,Two year,No,Credit card,0
16,97.7732263348214,1970.8366458548194,Female,0,No,Yes,No,Fiber optic,One year,No,Mailed check,0
12,54.739072869707044,3380.8236371975167,Male,0,Yes,No,No,No,Month-to-month,No,Mailed check,1
8,26.701721830278874,6713.615586060388,Male,0,Yes,No,No,DSL,Two year,Yes,Bank transfer,0
3,73.6784910928188,7019.175572880383,Female,1,No,No,No,DSL,Month-to-month,No,Bank transfer,1
16,102.51208514960348,1959.0626024690514,Male,1,No,Yes,Yes,No,Month-to-month,Yes,Credit card,1
30,97.59263871435024,4412.654804909169,Female,1,No,Yes,No,Fiber optic,One year,Yes,Bank transfer,0
23,35.51231401303532,1554.4803283751717,Female,0,No,Yes,No,Fiber optic,Month-to-month,No,Mailed check,1
5,85.27646144124667,831.1962953619403,Female,1,Yes,No,Yes,DSL,One year,Yes,Mailed check,0
65,40.05042634356471,7290.563842110605,Male,0,Yes,Yes,No,No,Month-to-month,No,Electronic check,0
30,39.82075345521722,6567.290898780695,Female,0,No,Yes,No,No,Two year,No,Credit card,0
21,105.40717733051852,6084.598586192934,Female,0,Yes,Yes,No,DSL,Month-to-month,No,Bank transfer,1
70,42.96689527402302,407.2527567664868,Male,0,No,Yes,No,No,One year,No,Bank transfer,0
22,44.32473465180112,6752.643223413275,Male,1,No,No,Yes,DSL,Month-to-month,No,Bank transfer,0
32,18.065339076129955,3514.467813876773,Female,0,No,No,Yes,Fiber optic,One year,No,Credit card,0
33,105.06690341255177,2750.9978741475516,Male,0,No,No,Yes,Fiber optic,One year,No,Mailed check,0
16,97.25948132091347,4379.974313704554,Male,1,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,0
38,80.7328935090678,747.1815834194226,Female,1,Yes,Yes,No,Fiber optic,One year,Yes,Bank transfer,0
14,93.02657639388423,6057.552756930848,Female,1,No,Yes,No,Fiber optic,Two year,No,Mailed check,0
36,33.20485674244918,4666.996783722378,Female,0,No,No,No,DSL,Two year,No,Bank transfer,0
23,63.832359458757544,1507.3621532416232,Male,1,Yes,No,Yes,DSL,Month-to-month,Yes,Electronic check,1
66,53.121938734878086,1520.469418556522,Male,0,Yes,No,Yes,No,Two year,No,Mailed check,0
2,27.37765262570165,1488.6727368530858,Male,0,Yes,No,Yes,DSL,One year,Yes,Mailed check,0
65,66.6130485214924,472.9930574395371,Female,1,No,No,No,No,One year,Yes,Mailed check,0
67,110.07396503426354,4709.807222884788,Male,1,Yes,Yes,No,No,Two year,No,Electronic check,0
52,22.005911905069446,6725.659153511472,Male,1,No,No,Yes,DSL,Month-to-month,No,Mailed check,0
62,47.14609134937939,157.6707440473358,Female,0,No,No,Yes,Fiber optic,Two year,Yes,Credit card,0
23,38.754093620570345,409.15507616070545,Female,0,Yes,No,No,Fiber optic,Two year,Yes,Credit card,0
26,41.81466536656963,4589.852348515202,Female,0,No,Yes,No,Fiber optic,One year,No,Credit card,0
68,108.84345518793752,6559.214560751469,Male,0,Yes,No,No,Fiber optic,Month-to-month,No,Mailed check,1
55,64.80690542342901,2626.0298245188333,Female,0,No,No,Yes,No,Month-to-month,Yes,Mailed check,0
6,64.62994129398189,2808.622131283238,Male,0,No,No,Yes,Fiber optic,Month-to-month,Yes,Mailed check,1
35,94.05756424552823,4778.037743019266,Male,1,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1
22,33.44922040049258,2206.7672809889414,Female,0,No,Yes,Yes,DSL,One year,No,Credit card,0
43,66.72653541000508,230.38797803207473,Female,1,No,No,No,DSL,Month-to-month,No,Bank transfer,1
15,60.99852141210597,5886.5940314869395,Female,1,No,No,No,No,Month-to-month,No,Bank transfer,0
60,77.6910690546656,5011.937605098678,Female,1,Yes,No,No,Fiber optic,Month-to-month,Yes,Mailed check,1
12,117.95577032504386,4653.594384462271,Female,1,Yes,No,Yes,No,One year,Yes,Electronic check,0
49,94.9448894082047,5938.122717612732,Male,1,No,Yes,No,Fiber optic,One year,No,Mailed check,0
42,57.78657030174272,5407.692545420184,Male,0,Yes,No,No,Fiber optic,Month-to-month,Yes,Bank transfer,1
38,100.75530522740469,1661.3500296393595,Male,0,No,Yes,No,No,One year,Yes,Credit card,0
45,35.07083633124802,2831.5037167018286,Female,0,Yes,No,No,No,Two year,Yes,Bank transfer,0
35,21.046368630896012,1024.6111508787849,Male,0,Yes,Yes,No,Fiber optic,Month-to-month,Yes,Credit card,1
30,38.444837246427305,1054.5186811015265,Female,1,No,Yes,Yes,No,One year,Yes,Credit card,0
30,52.041155611425964,5415.394447417896,Female,1,Yes,No,No,Fiber optic,Month-to-month,No,Electronic check,1
6,69.05807574595599,6871.3460539343005,Male,1,No,Yes,No,No,Month-to-month,No,Bank transfer,1
67,79.51291405411999,7702.531484379611,Male,0,Yes,No,Yes,DSL,One year,No,Mailed check,0
7,109.06057172144217,5033.466692279665,Female,0,No,Yes,Yes,Fiber optic,Two year,No,Electronic check,1
52,68.98540095504578,1487.4967630671586,Male,0,Yes,Yes,No,DSL,Month-to-month,No,Credit card,0
14,68.12756446257293,861.3010573733649,Female,0,No,No,No,No,Two year,Yes,Bank transfer,0
15,23.024300982298215,6506.1764548064,Male,1,Yes,No,No,DSL,One year,Yes,Mailed check,0
21,21.491155265622382,4637.634194305514,Male,1,No,Yes,No,No,Month-to-month,Yes,Electronic check,0
35,73.11599619163721,4953.151037731512,Male,0,Yes,Yes,Yes,Fiber optic,One year,No,Mailed check,0
66,61.81786132483445,6255.630392440089,Male,0,No,No,No,No,One year,Yes,Bank transfer,0
2,101.91803949802986,5631.558831760429,Male,1,Yes,No,Yes,No,One year,Yes,Mailed check,1
35,34.06795847118452,6678.6457742973635,Female,1,No,No,No,Fiber optic,One year,Yes,Electronic check,0
20,20.49716621170496,466.69939338075,Male,1,Yes,Yes,No,No,Month-to-month,No,Mailed check,1
10,62.903876793012586,5984.709722510602,Male,1,No,No,No,Fiber optic,Two year,Yes,Bank transfer,0
25,41.74785567522575,6809.506708944966,Male,0,No,No,Yes,No,Two year,Yes,Electronic check,0
66,22.961437333883744,2301.929908902265,Female,1,No,Yes,No,Fiber optic,Month-to-month,No,Credit card,0
25,90.4598286847629,5130.050141014144,Female,1,No,No,No,DSL,Month-to-month,No,Electronic check,1
54,29.159299995724748,2525.641593546711,Female,1,Yes,No,Yes,No,Two year,Yes,Bank transfer,0
33,78.83195000077717,7664.525052662948,Female,1,Yes,No,No,No,Two year,No,Mailed check,0
36,46.10497501668891,284.786955180191,Female,0,Yes,No,Yes,No,Month-to-month,Yes,Credit card,0
14,35.3496050355022,4645.906479474647,Male,0,No,Yes,No,Fiber optic,One year,No,Credit card,0
65,55.97515229193175,1347.0313125492294,Male,0,No,No,Yes,No,Month-to-month,Yes,Mailed check,1
54,98.14457762229537,5702.94167772408,Male,0,No,No,Yes,Fiber optic,Two year,Yes,Bank transfer,0
52,57.20935769045727,1421.9562422477607,Female,0,No,No,Yes,No,One year,No,Electronic check,0
3,93.07696492110557,1896.82919647269,Female,0,No,No,No,DSL,Two year,No,Bank transfer,1
41,30.548629679915067,3964.067813767241,Male,1,Yes,No,Yes,No,One year,No,Credit card,0
6,95.27714196650791,7320.212570875081,Female,1,Yes,No,Yes,DSL,Two year,No,Electronic check,0
25,41.693332490664865,1707.9041184851033,Female,1,Yes,Yes,No,Fiber optic,One year,Yes,Electronic check,0
13,85.73931298888728,1169.3238485647023,Female,1,No,Yes,Yes,DSL,Month-to-month,No,Mailed check,1
8,74.57815548409963,6076.153071858873,Male,0,No,Yes,No,No,Month-to-month,Yes,Bank transfer,1
21,110.91447172116874,4013.945107089437,Male,1,No,No,No,No,One year,Yes,Electronic check,0
68,56.732251797531404,7295.868767031299,Female,0,No,No,Yes,Fiber optic,One year,Yes,Mailed check,0
25,24.616518883444044,1188.2773952498612,Female,1,No,No,Yes,No,Month-to-month,No,Bank transfer,1
68,19.91554855512529,5173.7964421098995,Female,1,No,Yes,No,No,Month-to-month,Yes,Credit card,0
45,100.6858560972753,1876.8413445837878,Female,1,No,No,Yes,Fiber optic,One year,Yes,Credit card,0
60,70.47356376614322,1269.261741497385,Male,0,Yes,Yes,Yes,Fiber optic,One year,No,Bank transfer,0
12,95.52440518349492,5473.133591785333,Female,1,Yes,No,Yes,DSL,Month-to-month,Yes,Electronic check,1
32,41.44256000115147,4756.790636111508,Male,0,No,No,Yes,Fiber optic,Two year,Yes,Electronic check,0
13,52.50837455132337,6043.032772648128,Male,0,No,Yes,No,No,Month-to-month,Yes,Credit card,0
31,21.010387221131893,2488.1302851934274,Male,1,No,Yes,No,Fiber optic,One year,No,Credit card,0
20,114.14923245741122,3593.70976124264,Female,0,Yes,Yes,Yes,No,One year,Yes,Electronic check,0
18,84.78679067008134,3254.4749204694003,Male,0,Yes,Yes,No,DSL,Two year,Yes,Bank transfer,0
60,111.32050877593062,7873.002101380716,Male,1,No,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card,1
63,44.54964074290723,2350.731172693794,Female,1,Yes,Yes,Yes,No,One year,No,Electronic check,0
6,79.14636112256608,2371.231196483893,Female,1,Yes,No,Yes,Fiber optic,Month-to-month,No,Bank transfer,1
32,85.84999682926379,2848.003802869944,Female,1,Yes,Yes,Yes,Fiber optic,One year,No,Mailed check,0
43,49.754970025758844,4524.589956859346,Male,1,No,No,No,Fiber optic,Two year,Yes,Bank transfer,0
2,102.81092350156301,2032.0401447132144,Female,1,Yes,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,1
60,112.71614629002478,7323.844304107364,Male,0,Yes,No,No,DSL,Month-to-month,Yes,Bank transfer,1
23,106.48551176960044,2138.7021787625154,Male,1,No,No,Yes,No,Two year,Yes,Electronic check,0
31,91.90669759393725,7168.4011693134735,Female,1,No,No,No,Fiber optic,One year,Yes,Credit card,0
5,45.7464679724954,843.9379580270387,Male,0,Yes,Yes,No,No,One year,No,Mailed check,0
34,46.16160421056317,5258.6834905540245,Male,1,No,Yes,No,DSL,Month-to-month,Yes,Credit card,0
10,114.3360320446038,7257.558408174062,Male,0,Yes,Yes,No,No,Two year,Yes,Credit card,0
2,19.028449593569203,1364.9580172946683,Male,1,Yes,No,Yes,No,Month-to-month,No,Electronic check,1
11,89.60499732421445,7747.185795512253,Female,1,No,Yes,No,DSL,Month-to-month,No,Electronic check,1
50,88.62461625552622,3632.9149828366144,Male,0,No,No,Yes,Fiber optic,One year,Yes,Electronic check,0
31,80.26895409497975,7566.697995576257,Female,1,Yes,No,No,No,One year,No,Electronic check,0
56,117.01088460868658,5420.377588255035,Male,0,No,No,No,No,One year,No,Credit card,0
9,49.18794357637252,2425.2663953306883,Male,1,No,No,No,Fiber optic,One year,No,Electronic check,0
21,51.997186379324816,1521.0307538883435,Female,1,Yes,Yes,Yes,Fiber optic,One year,Yes,Electronic check,0
28,25.893940294655554,2442.413138968743,Male,0,Yes,Yes,No,No,Two year,No,Credit card,0
62,62.27981365437375,760.4649607346718,Male,1,Yes,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,0
7,44.10485262348481,1166.3541073524582,Male,1,Yes,Yes,Yes,Fiber optic,Two year,No,Mailed check,0
16,52.338670217764424,853.3996348456125,Male,0,Yes,Yes,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
4,101.45717902556277,3393.9353661451137,Male,1,Yes,No,No,DSL,One year,Yes,Credit card,1
4,111.54845135274957,6368.306599288055,Male,0,No,Yes,No,No,Two year,Yes,Electronic check,1
40,36.57330720051856,1146.5235297548275,Female,1,No,No,No,Fiber optic,Month-to-month,No,Bank transfer,1
17,55.25089315534659,1058.217697581585,Female,0,Yes,No,No,No,One year,No,Mailed check,0
52,110.8630562115394,5153.8498750473345,Female,1,No,No,No,No,One year,No,Mailed check,0
52,24.180846068922264,1591.914562069105,Male,0,No,Yes,No,No,Two year,Yes,Credit card,0
36,27.236052811137853,797.123324185971,Male,0,Yes,No,No,DSL,Two year,No,Electronic check,0
38,34.279098920622936,1349.7853512369206,Male,1,No,No,Yes,No,Two year,No,Electronic check,0
50,77.52128341268747,7391.224001888427,Female,1,No,Yes,No,No,One year,Yes,Bank transfer,0
63,33.04722710059975,6574.983539659555,Male,0,Yes,No,Yes,Fiber optic,Month-to-month,No,Mailed check,1
63,114.80763814507335,2844.143336718361,Female,1,No,No,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,1
62,62.671452725852035,5252.761364807249,Male,0,No,No,No,DSL,Two year,No,Bank transfer,0
7,68.15179603501664,4306.53442721828,Male,1,Yes,Yes,No,DSL,Month-to-month,Yes,Bank transfer,1
27,42.66586158054065,5422.8058711178255,Male,1,No,No,Yes,Fiber optic,One year,Yes,Electronic check,0
14,65.09602524347335,5467.081138957745,Female,0,No,No,Yes,Fiber optic,Month-to-month,No,Mailed check,1
71,84.19136326370115,5036.554908208864,Male,0,No,Yes,No,DSL,One year,Yes,Bank transfer,0
5,93.11771369540428,2142.021123664797,Female,1,Yes,Yes,Yes,No,Two year,No,Mailed check,0
55,93.3868082709913,329.3492505288143,Male,1,Yes,No,Yes,DSL,Month-to-month,No,Mailed check,1
2,75.78911126940883,3654.3340538450484,Male,1,No,Yes,Yes,No,One year,No,Bank transfer,0
62,108.43597749938573,7129.753547601198,Female,1,No,Yes,Yes,Fiber optic,Two year,No,Bank transfer,0
21,99.74078473061094,4563.727117495273,Male,1,Yes,Yes,No,Fiber optic,Two year,Yes,Credit card,0
21,93.70481146986255,6662.145294864629,Male,0,Yes,Yes,No,Fiber optic,Two year,Yes,Electronic check,0
10,23.560552168046062,7933.145505516523,Male,1,No,Yes,Yes,No,Two year,Yes,Mailed check,0
58,18.68779622196493,1323.9845414317213,Male,1,Yes,Yes,Yes,DSL,Month-to-month,No,Bank transfer,0
39,39.2447277195473,5539.769115631303,Female,0,No,Yes,Yes,No,One year,No,Bank transfer,0
5,84.35235939134523,5400.211305273597,Female,0,No,No,No,DSL,Month-to-month,Yes,Mailed check,1
65,59.119748888254584,7840.004380813779,Male,0,Yes,Yes,No,DSL,One year,Yes,Bank transfer,0
13,58.24062592993117,7885.065058411253,Male,1,Yes,Yes,Yes,DSL,Two year,No,Credit card,0
